User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5002,74.74790787039693,74.98873048028798,13600.441227486885,13157.275065970929
2,5003,75.18760322583704,74.92104597517239,12501.582481117062,14854.264571215093
3,5001,75.60347160260949,74.5582023793704,14798.807235387578,12304.944602591573
4,5001,73.48882044231163,74.94708188441344,13899.29982096231,12763.148995800131
5,5003,74.57749207083761,74.86984319811812,15499.019392114782,12649.53071637796
6,5003,75.00328884293411,75.21303507125495,12800.712421270877,13068.85149729691
7,5003,79.89893238819076,75.16938861684967,12500.79305331946,13601.026943576871
8,5001,79.91312439372237,76.21314815077281,12600.249217658566,14773.943010063607
9,5001,75.35543847234935,75.07351545167316,13699.694146978833,12895.794670072059
10,5001,74.66366374086344,75.32632538655042,14001.291963383388,13110.210101879939
11,5003,74.31043476795182,74.78812592274149,12801.41339801792,14964.250130041812
12,5003,75.65661947026042,65.89370916298803,14901.152204770377,10481.765459455844
13,5001,74.17587654658288,75.11076858670687,13099.564296080973,13685.379163823465
14,5003,72.14031203337744,74.76917044501323,12800.012758316709,14048.391504045028
15,5003,69.57296861409519,75.14931687736646,12298.122259116051,13858.609601698523
16,5003,74.40164006657787,75.30461567500265,12398.602925975332,13608.07384366748
17,5003,70.776907591123,70.92089265612832,12002.088514687595,15426.65922127292
18,5002,74.23923969140431,75.12110891150633,15001.061351438688,12629.402758608981
19,5002,74.30717365799418,66.82940398764342,15401.141507737437,11517.018785874732
20,5003,75.49355766095142,66.069822514064,14000.78823794354,11329.868336300487
21,5001,75.6302964765895,74.97495719916085,12800.792422617307,14422.754924650444
22,5003,73.76761388519672,74.92915399486878,12801.018137609564,13068.85149729691
23,5003,74.71856987878833,65.96204600699546,14500.045955224105,10895.345018190372
24,5002,68.518740798524,70.39646702250903,12198.83272155029,14473.200774113084
25,5002,68.57807545090155,76.63270934003636,12101.45073354352,13515.061508534016
26,5001,68.3063249591578,75.33310557000911,13999.252094212688,13406.652747226644
27,5003,74.1873752388937,74.9095974171863,14799.591007661962,12607.33288078438
28,5002,75.7471525922097,74.9844903644424,13101.63995406622,13053.5454993977
29,5001,69.3653475003834,71.01257227038364,12001.738448814238,15100.41306901735
30,5003,74.11057926588836,75.16237813952984,12500.877152812189,13620.090777079593
31,5001,75.39042060804489,74.97495719916085,12701.402166620375,14426.970108035515
32,5003,73.72037681773541,74.84085158064327,15800.521849490317,13348.757459638233
33,5003,80.34650175047598,75.16938861684967,12499.353643414475,13599.141490964717
