User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5002,74.74790787039693,79.23858956149127,13600.441227486885,11286.485371535893
2,5004,75.18760322583704,72.60745376986358,12501.582481117062,12205.825381762352
3,5006,75.60347160260949,78.66349620691689,14798.807235387578,10880.003248042376
4,5016,73.48882044231163,72.9177139900553,13899.29982096231,10782.286589743066
5,5015,74.57749207083761,78.70716597424243,15499.019392114782,11440.846836545516
6,5015,75.00328884293411,68.17086425035092,12800.712421270877,11887.584638012993
7,5015,79.89893238819076,73.5192978700428,12500.79305331946,12826.70811392092
8,5001,79.91312439372237,76.58086419098758,12600.249217658566,11680.203939279003
9,5016,75.35543847234935,72.51120481789648,13699.694146978833,11527.105220884114
10,5006,74.66366374086344,75.35013618028105,14001.291963383388,10231.1426854318
11,5004,74.31043476795182,68.30602130831073,12801.41339801792,11962.756262966815
12,5004,75.65661947026042,78.39057170485775,14901.152204770377,10454.950691866608
13,5001,74.17587654658288,75.1189901794247,13099.564296080973,11311.527691301131
14,5011,72.14031203337744,75.64222828387396,12800.012758316709,12526.619106798584
15,5015,69.57296861409519,71.73162735725515,12298.122259116051,12086.344580203318
16,5015,74.40164006657787,72.37266634851466,12398.602925975332,12331.047536563352
17,5011,70.776907591123,71.61910513628337,12002.088514687595,11675.212884233913
18,5016,74.23923969140431,78.77359037091138,15001.061351438688,10651.308048077475
19,5002,74.30717365799418,78.72395861341477,15401.141507737437,10990.122623957457
20,5011,75.49355766095142,79.81199884026107,14000.78823794354,10606.282454045382
21,5016,75.6302964765895,74.92705345210001,12800.792422617307,12492.730882825585
22,5015,73.76761388519672,67.77097209350616,12801.018137609564,11849.314075249416
23,5011,74.71856987878833,80.05518557036477,14500.045955224105,10611.5022471378
24,5002,68.518740798524,71.08364326751733,12198.83272155029,11299.801202882332
25,5002,68.57807545090155,71.41815453320508,12101.45073354352,11737.584084983533
26,5001,68.3063249591578,72.81605454824621,13999.252094212688,11756.124355488077
27,5011,74.1873752388937,73.06394762412177,14799.591007661962,11707.144289951937
28,5016,75.7471525922097,72.20779982947279,13101.63995406622,11769.771072824626
29,5016,69.3653475003834,71.19798723027664,12001.738448814238,11517.145846531905
30,5004,74.11057926588836,75.24146392344396,12500.877152812189,12589.343849041334
31,5016,75.39042060804489,74.76702737847862,12701.402166620375,12482.951474911857
32,5015,73.72037681773541,75.10854026859228,15800.521849490317,13783.298530421545
33,5015,80.34650175047598,72.1269964027993,12499.353643414475,12086.300953015354
34,5004,74.69899487161585,79.7038480319792,14300.413678808343,10805.403901358548
35,5004,75.44295626086394,80.05518557036477,14200.49852362362,10542.16333223048
36,5001,76.22217055687808,80.05518557036477,14200.101344790142,10679.446319737506
37,5011,69.77581016742748,71.73293157112553,14000.95626185738,11554.71708884163
38,5015,73.7359166568565,67.78817716565032,12699.82829095156,11888.488154043347
39,5006,75.28740364503842,75.18492203074997,14000.249817315922,10236.721588602819
40,5002,75.91011056390681,67.69750571968316,12800.906889467566,11955.08003436552
41,5015,73.29611459247998,76.56151705850802,12500.499618043865,11745.117300557515
42,5016,74.63205543144876,72.75305488300211,12200.02824124848,11776.455855562504
43,5004,70.52469426247329,72.39586959770966,14998.970426505764,12019.950504039529
44,5001,74.37662776247366,74.96658190291545,12799.559261537352,13278.6823110326
45,5011,76.3351503366259,71.89219874939289,12499.877469907306,11509.65173395058
46,5006,75.81967992007623,78.66325430446442,14699.950211315689,10716.731099642751
47,5011,75.83259361302433,72.52697120640384,13699.6583849641,11723.672824165838
48,5016,73.50887114118174,80.05518557036477,14199.872341778046,10752.582867217605
49,5016,74.23625310715366,77.71855058953359,15199.62429259022,10669.858176008987
50,5015,74.30620065318318,74.75265572001997,12799.393010464424,12510.734074011154
51,5004,75.8994054623759,75.21320267704088,13199.854799813438,11351.01631468218
52,5001,59.071373486982864,74.15395653820661,12000.693253704312,12263.661227764376
53,5004,74.1965473991848,71.01445013950587,12500.859645951765,11724.957846800258
54,5001,74.92993297494733,72.38617017134739,13900.546177426368,10951.36886647521
55,5016,74.42991035029999,72.76340138790928,14200.626192607282,11067.078949977351
