User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5002,74.74790787039693,72.2758811413621,13600.441227486885,11317.271382851945
2,5004,75.18760322583704,72.60745376986358,12501.582481117062,12223.137705571351
3,5006,75.60347160260949,78.66349620691689,14798.807235387578,10942.038355217826
4,5016,73.48882044231163,72.67737368855545,13899.29982096231,10791.506320693761
5,5015,74.57749207083761,78.73563164596878,15499.019392114782,11337.100587684752
6,5015,75.00328884293411,68.17086425035092,12800.712421270877,11895.830628693848
7,5015,79.89893238819076,72.31696174698487,12500.79305331946,13719.049290051373
8,5001,79.91312439372237,76.58086419098758,12600.249217658566,11673.415312516181
9,5016,75.35543847234935,72.51120481789648,13699.694146978833,11531.411396436884
10,5006,74.66366374086344,79.24140222927778,14001.291963383388,10269.913327723149
11,5004,74.31043476795182,68.55938600661831,12801.41339801792,11943.59959159929
12,5004,75.65661947026042,78.01381102600976,14901.152204770377,10454.950691866608
13,5001,74.17587654658288,75.1189901794247,13099.564296080973,11312.279685993202
14,5011,72.14031203337744,75.42446838946573,12800.012758316709,12566.190137888394
15,5015,69.57296861409519,71.85852821322779,12298.122259116051,11946.115843835754
16,5015,74.40164006657787,72.37266634851466,12398.602925975332,12314.372716347561
17,5011,70.776907591123,71.48274008668847,12002.088514687595,11657.421955601672
18,5016,74.23923969140431,78.77359037091138,15001.061351438688,10620.955290448772
19,5002,74.30717365799418,78.72395861341477,15401.141507737437,10959.961924570462
20,5011,75.49355766095142,79.7038480319792,14000.78823794354,10602.818033003137
21,5016,75.6302964765895,74.92705345210001,12800.792422617307,12492.072366990962
22,5015,73.76761388519672,67.77097209350616,12801.018137609564,11869.906337393119
23,5011,74.71856987878833,80.05518557036477,14500.045955224105,10585.417108221436
24,5002,68.518740798524,71.07684963602482,12198.83272155029,11320.468113332403
25,5002,68.57807545090155,71.41815453320508,12101.45073354352,11738.384775780707
26,5001,68.3063249591578,72.81605454824621,13999.252094212688,11770.323955827984
27,5011,74.1873752388937,73.06394762412177,14799.591007661962,11772.6891091947
28,5016,75.7471525922097,71.91327932177515,13101.63995406622,11746.45313823728
29,5016,69.3653475003834,71.19798723027664,12001.738448814238,11532.996918522816
30,5004,74.11057926588836,75.13635108345254,12500.877152812189,12563.917253746355
31,5016,75.39042060804489,74.76702737847862,12701.402166620375,12480.927286902293
32,5015,73.72037681773541,75.04379919845836,15800.521849490317,13573.854700978885
33,5015,80.34650175047598,71.89420547756811,12499.353643414475,12157.807383076617
34,5004,74.69899487161585,79.81199884026107,14300.413678808343,10855.94945470034
35,5004,75.44295626086394,80.05518557036477,14200.49852362362,10578.056927266103
36,5001,76.22217055687808,80.05518557036477,14200.101344790142,10694.419278093672
37,5011,69.77581016742748,71.72825874595034,14000.95626185738,11532.128786486612
38,5015,73.7359166568565,67.69750571968316,12699.82829095156,11934.57190062131
39,5006,75.28740364503842,75.18492203074997,14000.249817315922,10239.162645623199
40,5002,75.91011056390681,67.44414102137557,12800.906889467566,11976.53404944597
41,5015,73.29611459247998,76.55676801503145,12500.499618043865,11778.037845617537
42,5016,74.63205543144876,72.90554466169525,12200.02824124848,11750.481298007622
43,5004,70.52469426247329,72.0688375070414,14998.970426505764,11981.600752096669
44,5001,74.37662776247366,74.96658190291545,12799.559261537352,13270.022050125337
45,5011,76.3351503366259,71.16261490860455,12499.877469907306,11537.566073157166
46,5006,75.81967992007623,78.66325430446442,14699.950211315689,10675.485562094982
47,5011,75.83259361302433,72.46797309174357,13699.6583849641,11716.433609123409
48,5016,73.50887114118174,80.05518557036477,14199.872341778046,10722.717373188172
49,5016,74.23625310715366,77.99401448226298,15199.62429259022,10669.858176008987
50,5015,74.30620065318318,74.75265572001997,12799.393010464424,12507.781030233902
51,5004,75.8994054623759,75.27924220060522,13199.854799813438,11362.412252143711
52,5001,59.071373486982864,74.15395653820661,12000.693253704312,12275.522306232047
53,5004,74.1965473991848,76.48682129737995,12500.859645951765,12039.91124896525
54,5001,74.92993297494733,72.38617017134739,13900.546177426368,10937.248779361358
55,5016,74.42991035029999,72.76340138790928,14200.626192607282,11080.382661684298
