User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5011,74.74790787039693,75.04305575071925,13600.441227486885,14266.473103487213
2,5004,75.18760322583704,74.75866250791887,12501.582481117062,15507.824212129468
3,5006,75.60347160260949,75.14259899916601,14798.807235387578,12811.622596385845
4,5006,73.48882044231163,74.70889772991943,13899.29982096231,13410.89081804532
5,5008,74.57749207083761,75.04675687397918,15499.019392114782,12484.201797801312
6,5008,75.00328884293411,74.7646262691529,12800.712421270877,13068.85149729691
7,5004,79.89893238819076,74.77270505446833,12500.79305331946,14018.264164258857
8,5001,79.91312439372237,76.71085824867615,12600.249217658566,13196.616131165249
9,5006,75.35543847234935,74.66062204291389,13699.694146978833,14010.26771585782
10,5006,74.66366374086344,74.83407117546852,14001.291963383388,13524.41953376308
11,5004,74.31043476795182,74.78812592274149,12801.41339801792,14603.798080411752
12,5004,75.65661947026042,66.82940398764342,14901.152204770377,11959.910343289246
13,5001,74.17587654658288,74.84635666670962,13099.564296080973,13068.85149729691
14,5008,72.14031203337744,75.1856148263938,12800.012758316709,13543.705434628451
15,5008,69.57296861409519,75.40606346648268,12298.122259116051,13115.73950369768
16,5008,74.40164006657787,74.99987196559351,12398.602925975332,13068.85149729691
17,5011,70.776907591123,75.11325751008529,12002.088514687595,13068.85149729691
18,5002,74.23923969140431,66.33653536986895,15001.061351438688,11995.652896018255
19,5002,74.30717365799418,74.84018345289151,15401.141507737437,12527.770704526258
20,5011,75.49355766095142,75.32632538655042,14000.78823794354,13101.703620744722
21,5006,75.6302964765895,74.76855831753093,12800.792422617307,14017.003996533855
22,5008,73.76761388519672,75.01638862805824,12801.018137609564,13068.85149729691
23,5011,74.71856987878833,75.070456462646,14500.045955224105,12731.970244703069
24,5011,68.518740798524,75.14931687736646,12198.83272155029,13585.937449937675
25,5002,68.57807545090155,76.70578980367816,12101.45073354352,13068.85149729691
26,5001,68.3063249591578,75.32810147570791,13999.252094212688,13196.649382210437
27,5008,74.1873752388937,66.33653536986895,14799.591007661962,11982.37414339833
28,5002,75.7471525922097,75.11453171450444,13101.63995406622,13249.161872985147
29,5006,69.3653475003834,75.1180888786528,12001.738448814238,13568.994887990522
30,5008,74.11057926588836,74.74629945465749,12500.877152812189,14204.464812445753
31,5006,75.39042060804489,74.76855831753093,12701.402166620375,14076.77057692733
32,5008,73.72037681773541,74.86388909825476,15800.521849490317,14042.114277846355
33,5004,80.34650175047598,74.84874657021358,12499.353643414475,14186.298158865598
34,5004,74.69899487161585,75.32632538655042,14300.413678808343,13256.111468479312
35,5004,75.44295626086394,75.070456462646,14200.49852362362,12986.551118982023
36,5001,76.22217055687808,74.98553768365989,14200.101344790142,12998.583273688888
37,5011,69.77581016742748,75.25325523602098,14000.95626185738,13068.85149729691
38,5008,73.7359166568565,75.1856148263938,12699.82829095156,13542.77022093801
39,5006,75.28740364503842,75.32632538655042,14000.249817315922,13138.251935766772
40,5002,75.91011056390681,75.22764253505838,12800.906889467566,13434.759573515024
41,5008,73.29611459247998,74.9935635784673,12500.499618043865,13068.85149729691
