User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5001,74.74790787039693,75.13173212586737,13600.441227486885,13091.339101384814
2,5003,75.18760322583704,75.0589610485234,12501.582481117062,15177.177357584716
3,5005,75.60347160260949,70.81050137455539,14798.807235387578,12160.939974895622
4,5005,73.48882044231163,66.00467455343555,13899.29982096231,11992.640789161504
5,5003,74.57749207083761,74.7797492298127,15499.019392114782,12264.22627744911
6,5003,75.00328884293411,75.20229582629275,12800.712421270877,13438.190745541984
7,5003,79.89893238819076,75.19164747972312,12500.79305331946,13519.141037540641
8,5005,79.91312439372237,76.20962017784417,12600.249217658566,14256.544030546447
9,5005,75.35543847234935,75.104382263615,13699.694146978833,12892.66421968502
10,5005,74.66366374086344,75.32632538655042,14001.291963383388,13229.93948703824
11,5003,74.31043476795182,74.77363125856805,12801.41339801792,14118.222242270462
12,5003,75.65661947026042,65.89370916298803,14901.152204770377,10527.478787327736
13,5005,74.17587654658288,75.08905483630856,13099.564296080973,13520.353494520357
14,5003,72.14031203337744,74.77363125856805,12800.012758316709,14158.562395525048
15,5003,69.57296861409519,75.14931687736646,12298.122259116051,13790.873190254842
16,5003,74.40164006657787,75.2851697638216,12398.602925975332,13791.024260940889
17,5001,70.776907591123,70.94435571726042,12002.088514687595,15408.621524886903
18,5001,74.23923969140431,74.91666713448697,15001.061351438688,12845.899321189348
19,5001,74.30717365799418,70.94324920529232,15401.141507737437,12111.628462460352
20,5003,75.49355766095142,66.10199301163668,14000.78823794354,11028.880099212614
21,5005,75.6302964765895,74.98680178282804,12800.792422617307,14415.784995630393
22,5003,73.76761388519672,75.23838178002057,12801.018137609564,13273.231394801396
23,5003,74.71856987878833,66.12553352977885,14500.045955224105,10752.190230264832
24,5001,68.518740798524,74.63954934209198,12198.83272155029,14330.77671055562
25,5001,68.57807545090155,76.76092497939051,12101.45073354352,13150.158346781787
26,5005,68.3063249591578,75.3189781147419,13999.252094212688,13479.7645219785
27,5003,74.1873752388937,74.86984319811812,14799.591007661962,12598.352813115867
28,5001,75.7471525922097,75.08971715063014,13101.63995406622,13129.276782355817
29,5005,69.3653475003834,70.98834591529965,12001.738448814238,15121.966286441411
30,5003,74.11057926588836,75.20444353280581,12500.877152812189,13937.724194952858
