User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5002,74.74790787039693,75.0609197782539,13600.441227486885,13505.367903882205
2,5001,75.18760322583704,77.38478187252447,12501.582481117062,11734.962188112431
3,5001,75.60347160260949,74.67951012380291,14798.807235387578,11032.46159758622
4,5002,73.48882044231163,73.8280230652078,13899.29982096231,11211.611747105793
5,5003,74.57749207083761,74.60260081990855,15499.019392114782,11566.308217210411
6,5003,75.00328884293411,76.89783833640911,12800.712421270877,11345.552687465228
7,5003,79.89893238819076,71.47447749228554,12500.79305331946,13886.281867196087
8,5001,79.91312439372237,71.43027509531734,12600.249217658566,10421.580016692638
9,5002,75.35543847234935,75.04442376513992,13699.694146978833,13517.13995377585
10,5001,74.66366374086344,73.5813544625606,14001.291963383388,12096.132112759986
11,5003,74.31043476795182,77.52448362409376,12801.41339801792,11678.405336620543
12,5001,75.65661947026042,74.67367472368606,14901.152204770377,11775.645395836613
13,5001,74.17587654658288,76.43012751822634,13099.564296080973,10420.419227547622
14,5003,72.14031203337744,74.92422220260542,12800.012758316709,12442.49712898003
15,5003,69.57296861409519,71.55879119235938,12298.122259116051,14576.291582315334
16,5003,74.40164006657787,71.87401740873665,12398.602925975332,12304.73335987136
17,5002,70.776907591123,73.09488157523575,12002.088514687595,15063.443660946765
18,5002,74.23923969140431,75.33846382574464,15001.061351438688,10913.092458968853
19,5002,74.30717365799418,75.98977448413385,15401.141507737437,11402.440341400577
20,5003,75.49355766095142,73.96103910940359,14000.78823794354,11252.110418570606
21,5002,75.6302964765895,74.92747499226297,12800.792422617307,14439.991944431938
22,5003,73.76761388519672,77.2204782716537,12801.018137609564,10867.296906650317
23,5003,74.71856987878833,74.8572895466528,14500.045955224105,10944.98883905936
24,5002,68.518740798524,72.26578093238045,12198.83272155029,15145.251801692852
25,5002,68.57807545090155,72.42218536250509,12101.45073354352,15376.955685269219
26,5001,68.3063249591578,74.96593320354364,13999.252094212688,12538.95113218993
27,5003,74.1873752388937,74.67367472368606,14799.591007661962,11592.44214524787
28,5002,75.7471525922097,75.15042747294218,13101.63995406622,13341.367062185076
29,5002,69.3653475003834,72.37680543550513,12001.738448814238,15058.19735531571
30,5003,74.11057926588836,76.87645207729295,12500.877152812189,11191.360987819957
31,5002,75.39042060804489,74.95841832179799,12701.402166620375,13543.432461284337
32,5003,73.72037681773541,75.36034157504632,15800.521849490317,12885.102755055832
