User_ID,Application_Type,Network_Slice,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,Distance_meters,x_coordinate,y_coordinate,Assigned_Edge_Node,New_Distance,Updated_Signal_Strength,Updated_Latency
1,2,eMBB,-75.15502604923918,46.49280850147592,1999.5852572796105,1998.5402600899463,69.73281096530062,2324.65,42.0672362116205,10.933249456292032,5007.0,668.3736202105256,-54.35131779571271,18.2550100312366
2,7,eMBB,-96.60250924071876,43.47699574033887,2598.095820080698,3000.74418653814,71.42733963162915,2173.87,40.82449295840922,-4.6815302797272125,5007.0,1063.1874831246143,-80.209579884723,25.426801994167082
3,1,URLLC,-60.643157087579446,5.4727681950410085,799.1222245478964,900.6905526576143,70.03736070331209,273.64,-3.219919681028557,-2.082717238199109,5002.0,531.6656031245352,-72.07441697563145,9.006401219984475
4,4,URLLC,-42.49879372810707,46.38837593330633,6300.504568061814,6600.096466476644,80.74391060987848,2319.42,-8.741820968551849,-42.086335115500354,5006.0,891.2962147351635,-33.142380275641045,22.64076861722741
5,10,mMTC,-111.65484951104096,1.271437782217703,99.36838970286432,100.01516715048923,70.13457840537743,63.6274,0.7625195693594122,-0.12302926644312606,5002.0,348.28381783458946,-173.71317641158302,4.550005822415632
6,1,URLLC,-68.99548560408581,8.986904584931374,1201.4203153306123,1301.6772779581363,80.95036451614179,449.349,7.093294038145558,5.158137340245915,5002.0,289.8110238520535,-61.56002212850748,6.467828146917114
7,0,eMBB,-116.58835037594892,71.34352508988252,409.03473963455446,410.7699366732817,59.96978768227191,3567.25,18.541487402070587,-63.96125474728531,5009.0,1124.314255590938,-86.35336024622116,30.010289990446633
8,1,URLLC,-61.24014079256231,7.069284418624792,800.6702576944299,900.9023019807051,69.13752752193274,353.466,6.9087559605651165,-4.547921025990689,5002.0,645.2290640994595,-71.61292495411165,11.101972887980235
9,2,eMBB,-75.0470914788727,45.612082202955,2000.956106988539,2000.4219232844227,71.42295826698148,2280.61,39.37666234686421,-17.87266083652571,5001.0,952.6410580656037,-59.80840435200284,23.69946824257664
10,6,URLLC,-79.37797848110738,28.3493681771996,10499.138576399117,12300.135351980336,69.62668119602068,1417.48,-20.666917912364994,-13.856978666012296,5006.0,823.3436740172436,-68.92181884533008,18.862165193678194
11,6,URLLC,-67.8437692453254,26.057948924355653,11200.573221609451,12499.047236421728,75.46084303414082,1302.9,16.250066138391986,-19.634103175418204,5001.0,372.48213261013353,-48.99147354831577,10.187931102059236
12,1,URLLC,-50.55315332630011,3.223385181740185,598.5825151411835,599.8938320771821,71.68737858891762,161.17,1.1665987211789428,-3.8378963506959565,5002.0,546.7499896314945,-69.45114989302817,8.057320483657538
13,4,URLLC,-73.74293652706221,20.65154538017036,2901.135157931656,3198.1086450679086,81.6544919907633,1032.58,20.090202853920374,2.016672850633796,5007.0,747.878682199212,-67.81040893907934,16.21373758718306
14,5,eMBB,-78.12273992845662,33.92729249164288,4300.871928080923,4797.968554659986,85.61552107181512,1696.37,28.394216575946274,14.31795568359108,5007.0,181.368477161892,-43.684582002243204,6.343517177530841
15,6,URLLC,-44.90815036923793,44.905801824114754,13700.756515742078,14999.874663258774,74.54050424588462,2245.29,19.519416805547806,35.99622136297924,5003.0,891.7283498463592,-35.32277398243071,22.46583445244927
16,10,mMTC,-104.23595564669388,14.250865926813198,301.01785082404416,298.97150919935484,68.57857557224978,712.577,-10.4064724872118,-5.715200318943843,5002.0,939.6716877229885,-112.00955740521103,17.536766128526526
17,7,eMBB,-87.88014889080262,30.83262383501112,3998.8440180939215,4300.942949203515,69.87058049180573,1541.64,10.2917142542925,-27.750652848979158,5001.0,748.7312715520744,-72.83497317283253,17.937740463829027
18,5,eMBB,-79.88450238257373,30.994527627505978,4398.410003658018,4898.622375982771,84.9513671035138,1549.73,26.796286806063492,-13.46485529941971,5001.0,518.9118570880055,-60.1063420227669,13.643103928536739
