User_ID,Application_Type,Network_Slice,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,Distance_meters,x_coordinate,y_coordinate,Assigned_Edge_Node,New_Distance,Updated_Signal_Strength,Updated_Latency
1,2,eMBB,-75.15502604923918,46.49280850147592,1999.5852572796105,1998.5402600899463,69.73281096530062,2324.65,42.0672362116205,11.692400362670355,5006.0,285.2627586759877,-43.55808524373828,9.639431219955823
2,7,eMBB,-96.60250924071876,43.47699574033887,2598.095820080698,3000.74418653814,71.42733963162915,2173.87,40.82449295840922,-3.4530501121438704,5006.0,920.5722898487799,-77.26142835604077,22.82326502552708
3,1,URLLC,-60.643157087579446,5.4727681950410085,799.1222245478964,900.6905526576143,70.03736070331209,273.64,-3.219919681028557,-0.9323488996271436,5004.0,656.9829560967592,-76.15162551603711,10.555722011690657
4,4,URLLC,-42.49879372810707,46.38837593330633,6300.504568061814,6600.096466476644,80.74391060987848,2319.42,-8.741820968551849,-39.73358872605052,5003.0,837.9920002643844,-32.61522109200894,21.617453045145904
5,10,mMTC,-111.65484951104096,1.271437782217703,99.36838970286432,100.01516715048923,70.13457840537743,63.6274,0.7625195693594122,0.9684372545223425,5004.0,454.648546681458,-186.17690845161326,5.556724119107927
6,1,URLLC,-68.99548560408581,8.986904584931374,1201.4203153306123,1301.6772779581363,80.95036451614179,449.349,7.093294038145558,6.090869247997432,5004.0,423.10547832129055,-67.92435789066057,8.590308931044078
7,0,eMBB,-116.58835037594892,71.34352508988252,409.03473963455446,410.7699366732817,59.96978768227191,3567.25,18.541487402070587,-60.9510197449143,5002.0,1402.8944743715915,-91.46921175820339,35.430163589659145
8,1,URLLC,-61.24014079256231,7.069284418624792,800.6702576944299,900.9023019807051,69.13752752193274,353.466,6.9087559605651165,-3.323456716037498,5004.0,151.83616714201946,-49.161299368766315,3.750992062951104
9,2,eMBB,-75.0470914788727,45.612082202955,2000.956106988539,2000.4219232844227,71.42295826698148,2280.61,39.37666234686421,-16.24769838335493,5002.0,1365.8080568205048,-65.68132622122981,31.05159283541118
10,6,URLLC,-79.37797848110738,28.3493681771996,10499.138576399117,12300.135351980336,69.62668119602068,1417.48,-20.666917912364994,-12.35271449857997,5003.0,984.9090070118644,-72.2085490671635,21.57509720635479
11,6,URLLC,-67.8437692453254,26.057948924355653,11200.573221609451,12499.047236421728,75.46084303414082,1302.9,16.250066138391986,-17.956197520643315,5004.0,1028.5508491926385,-63.79869361585216,21.823592351133055
12,1,URLLC,-50.55315332630011,3.223385181740185,598.5825151411835,599.8938320771821,71.68737858891762,161.17,1.1665987211789428,-2.634773062641713,5004.0,421.8305103457674,-64.92175239400257,6.632886134868344
13,4,URLLC,-73.74293652706221,20.65154538017036,2901.135157931656,3198.1086450679086,81.6544919907633,1032.58,20.090202853920374,3.0438269169387553,5004.0,674.547188614496,-66.0151281817047,15.00614113361931
14,5,eMBB,-78.12273992845662,33.92729249164288,4300.871928080923,4797.968554659986,85.61552107181512,1696.37,28.394216575946274,14.975373379516867,5006.0,1056.5119555728613,-69.07318196864087,23.785625530872007
15,6,URLLC,-44.90815036923793,44.905801824114754,13700.756515742078,14999.874663258774,74.54050424588462,2245.29,19.519416805547806,36.002061221271845,5005.0,770.823588525791,-34.009686783011,20.14022746026955
16,10,mMTC,-104.23595564669388,14.250865926813198,301.01785082404416,298.97150919935484,68.57857557224978,712.577,-10.4064724872118,-4.455651407258003,5004.0,1068.5126207456988,-115.81478223563884,19.31088359977196
17,7,eMBB,-87.88014889080262,30.83262383501112,3998.8440180939215,4300.942949203515,69.87058049180573,1541.64,10.2917142542925,-25.82879022995462,5002.0,1205.1726958291395,-82.43051735588556,25.6336363950661
18,5,eMBB,-79.88450238257373,30.994527627505978,4398.410003658018,4898.622375982771,84.9513671035138,1549.73,26.796286806063492,-11.972377079215278,5004.0,1167.36709875541,-74.21127625537171,25.061010493739357
19,2,eMBB,-76.38515278480347,43.97619347460996,1999.9726035784367,1998.5615031232312,69.2988531066069,2198.82,13.180195219102146,-37.17452310197554,5002.0,835.3863115388504,-59.3923278352831,21.28094414159956
20,2,eMBB,-75.71575101876594,45.38211872413939,1999.507244161516,2001.09262237977,70.08667957137695,2269.11,35.87310763876974,22.47365947111379,5006.0,874.692892775255,-59.09438903326578,22.20162708316534
21,1,URLLC,-57.25850660394375,6.288353887255708,697.5478955859337,899.4435044285622,71.20931368975258,314.419,-1.540336767694086,4.853038937278825,5004.0,660.7908074545186,-69.455136868484,10.97623463667904
22,2,eMBB,-76.29825872169371,44.93944208566118,1998.3006571856824,2000.935299564382,71.05064154357288,2246.98,-37.86991219812943,-9.609673781520485,5001.0,1422.0306457492882,-67.7415549585824,31.8867302765815
23,7,eMBB,-112.06433013826036,57.82806693908049,1000.0090914590804,1399.4719455666425,71.51433328794865,2891.46,10.97024577397805,-50.334089962899064,5002.0,1183.6926441512799,-88.84214940154034,29.59579395454325
24,9,URLLC,-81.70643281237992,19.906744714847385,98.23983318158932,121.23269648335769,79.96804512533014,995.345,6.4024809778128,-16.84623416454133,5004.0,886.434073572266,-79.28137594958964,18.249662987076352
25,3,mMTC,-103.07342344784423,99.51513934009418,0.6064290955900755,1.9877356891167155,75.50445104169931,4975.79,-81.0097979161426,-35.23174414348374,5003.0,3375.435091030539,-93.1812018124222,74.38578387919097
26,9,URLLC,-80.03071766264655,17.728371977548345,99.98598779029322,119.99342696321813,80.38585610727966,886.426,17.32703975295439,-3.0333049625145208,5004.0,487.3546405270867,-68.50296864828621,11.319332579021152
27,2,eMBB,-75.60758115276055,44.068260840267,2000.0985893373445,1999.1034918425487,70.89808092971607,2203.42,35.19856475898209,21.352057485695923,5006.0,860.2998527638817,-59.20644843990417,21.76658677092442
28,3,mMTC,-102.11319217359257,103.91280494499958,4.375312907663033,5.09873339525508,73.8759451187563,5195.67,87.7434889114017,37.46653192544068,5006.0,2666.4079138716315,-85.85309593890842,63.00613519454946
29,5,eMBB,-107.38804417230747,55.846994555804784,1798.6387545773964,2298.640564940552,84.41002965359179,2792.39,26.726542066953357,43.249581037799544,5005.0,1142.9479947528862,-85.13125498756077,28.57837977324666
30,10,mMTC,-112.58190075386148,0.0194305962437212,100.50231907885929,101.33311084256748,70.16246365423557,1.03058,1.6088359328872173,0.213234929297073,5004.0,399.0075865934197,-530.0568263477783,1.6959408843329098
31,6,URLLC,-70.61229197570927,26.24617062698008,10200.124907432277,12600.61537124353,80.5287275694339,1312.31,22.87563038127928,10.620151461632673,5004.0,1029.98271898538,-66.30199835186266,21.88573179988415
32,9,URLLC,-81.70251811405404,20.46557058164717,99.49524002240936,120.55116949906105,78.98200284556965,1023.29,19.938671789135697,-2.533223094429232,5004.0,625.2534071787805,-71.88037754390285,14.14382453762708
33,0,eMBB,-94.45476655945666,45.05260245242725,638.8469124272489,640.661994666969,58.52211768320453,2252.65,-10.41758467465965,38.43211547383865,5005.0,924.8367083535614,-74.93771170588742,23.10725663719973
34,2,eMBB,-74.94753037536292,45.805533443377165,2000.2509018185103,2000.0039748723727,69.93794746251112,2290.28,41.16141305734604,-12.12351512167622,5006.0,1379.3765918749323,-65.69069206952798,31.315809936089096
35,7,eMBB,-81.19261143336517,29.593304828066785,4002.021866832802,4400.301616495873,69.84574355258765,1479.67,1.524087939647515,-26.085482087009538,5003.0,1210.9291193621864,-77.06984971540057,25.46295826901208
36,5,eMBB,-103.43919350887832,54.31149227205701,1799.4041342835778,2299.6847537221206,86.4408014356987,2715.61,44.87847712488147,-22.776438832885148,5002.0,1251.3554172245715,-84.56654316980631,30.37572796869216
