User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,Distance_meters,x_coordinate,y_coordinate,Cluster,Assigned_Edge_Node,New_Distance,Updated_Signal_Strength,Updated_Latency,Network_Slice
1,6,-58.890390158421816,30.66912984810591,12302.430771187008,13600.441227486885,74.74790787039693,581.3908880241864,-7.350987135950774,12.68999229561257,1,5002.0,281.4025455403378,-48.76497206947393,17.79697969084755,URLLC
2,6,-68.32986995777937,24.09076759514376,10999.40836334207,12501.582481117062,75.18760322583704,504.73100041689855,12.387670747581367,0.21236309244754636,14,5015.0,287.3487342640296,-59.02030023971033,15.789290656081068,URLLC
3,6,-48.66478852947169,42.79512348941241,13499.641171053,14798.807235387578,75.60347160260949,771.7161896394208,-0.19711969966358822,-13.298159752458886,17,5018.0,227.08025423188235,-35.406459252317006,17.09761778547753,URLLC
4,6,-55.35515248910722,35.15139100948717,12601.857331007232,13899.29982096231,73.48882044231163,650.5586326338912,-10.001640665973241,-4.727598156780616,5,5006.0,274.2577835798921,-44.22062801735626,18.390642576047355,URLLC
5,6,-41.00356017308664,49.14314684528391,14199.128120816744,15499.019392114782,74.57749207083761,873.779439125385,12.51573761635106,19.60039942312376,2,5003.0,309.40888947923617,-31.303696013356806,22.55855032323796,URLLC
6,6,-67.10593044205743,24.05914424321904,11199.636689121518,12800.712421270877,75.00328884293411,497.7453330978379,7.8770446782657615,12.71476810464523,3,5003.0,396.20980820937467,-63.24112528957675,20.275365650077074,URLLC
7,6,-80.05230815085186,29.368428370207784,10999.993805091512,12500.79305331946,79.89893238819076,693.7311646566679,16.095882470893883,9.059878676303597,2,5003.0,228.9130869236004,-60.003765745317125,12.78616395427752,URLLC
8,6,-69.43846770655111,26.197660091042497,10201.33484857424,12600.249217658566,79.91312439372237,547.8920214939552,9.83083904572338,-5.396594292573624,11,5012.0,288.71390235996085,-58.78425737456731,16.202873577589532,URLLC
9,6,-57.730387593553296,31.522268582721782,12400.100738188752,13699.694146978833,75.35543847234935,593.0378639840966,-8.844908658217747,-4.154365529122359,17,5006.0,300.75635379283244,-48.388136179896314,18.943785004684187,URLLC
10,6,-55.10061434630711,36.13934297882528,12700.49444039812,14001.291963383388,74.66366374086344,667.2597796103975,-2.117111447497564,-10.5971716354547,17,5018.0,77.65479899500163,-31.49803872734363,7.200874913985927,URLLC
11,6,-66.57751323323141,25.221254122851,11498.68922686662,12801.41339801792,74.31043476795182,515.4613503869789,13.062142192391534,5.067952751880114,14,5015.0,315.8135142924165,-58.61497261702866,17.465966804897725,URLLC
12,6,-45.8751931746698,43.89283601517585,13602.26010677372,14901.152204770377,75.65661947026042,787.1031020224752,18.866943643228552,0.3421446990510475,14,5015.0,28.83951649230046,-19.418092129674946,3.675876448816599,URLLC
13,6,-62.43186728226911,26.972179309679174,11799.759288857736,13099.564296080973,74.17587654658288,528.4170295550887,7.532350904658145,-6.516348998792182,11,5012.0,290.1520307669826,-53.42136919855689,17.20491950363428,URLLC
14,6,-66.21063359582001,25.189060725824543,11199.926406681252,12800.012758316709,72.14031203337744,513.1311278490418,4.39968001894654,14.597440182542783,3,5004.0,324.87900222729644,-58.791697134125684,17.8785352357612,URLLC
15,6,-80.1647019101154,30.538756145409035,10501.821364738584,12298.122259116051,69.57296861409519,715.5461798538333,8.320832742223558,17.949115438259085,3,5004.0,270.5320413031642,-62.25213533515157,14.724383683834747,URLLC
16,6,-69.24341970124625,26.87265462125183,10899.79788182238,12398.602925975332,74.40164006657787,558.5641670839902,6.763692167459709,14.851869623076169,3,5004.0,341.38132661504534,-60.92307948665558,18.575289374783253,URLLC
17,6,-81.98157886681206,27.346919327087747,10800.745726950032,12002.088514687595,70.776907591123,682.6848363372297,-3.323523243491664,17.78430041484721,3,5004.0,362.9399481139575,-69.56263944937855,17.026261399448888,URLLC
18,6,-45.71116322830507,44.28953355300403,13699.784812197577,15001.061351438688,74.23923969140431,793.8416090196324,-15.647277001640134,0.8918995713949727,5,5006.0,87.95387016878308,-25.79869617208205,8.505344874699388,URLLC
