User_ID,Application_Type,Network_Slice,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,Distance_meters,x_coordinate,y_coordinate,Assigned_Edge_Node,New_Distance,Updated_Signal_Strength,Updated_Latency
1,2,eMBB,-75.15502604923918,46.49280850147592,1999.5852572796105,1998.5402600899463,69.73281096530062,2324.65,41.083448946077965,9.616921173788498,5003.0,658.4429164639254,-54.14018980999375,18.051204983001085
2,7,eMBB,-96.60250924071876,43.47699574033887,2598.095820080698,3000.74418653814,71.42733963162915,2173.87,39.802678224853764,-6.882912807525798,5003.0,529.8789693208473,-66.92580703191493,15.08227523672302
3,1,URLLC,-60.643157087579446,5.4727681950410085,799.1222245478964,900.6905526576143,70.03736070331209,273.64,-5.58947658776863,-4.136797623154976,5001.0,847.6463504870593,-81.36749248071956,12.77860334480184
4,4,URLLC,-42.49879372810707,46.38837593330633,6300.504568061814,6600.096466476644,80.74391060987848,2319.42,-11.280345941736158,-46.40784241444564,5002.0,1359.8324670329648,-36.98998587963968,31.08054848813872
5,10,mMTC,-111.65484951104096,1.271437782217703,99.36838970286432,100.01516715048923,70.13457840537743,63.6274,-1.4851762201980279,-2.0660334666446687,5001.0,609.2025530692468,-200.89454780881113,6.920432963226948
6,1,URLLC,-68.99548560408581,8.986904584931374,1201.4203153306123,1301.6772779581363,80.95036451614179,449.349,5.039317524863861,3.514472548244825,5001.0,156.76517591886824,-52.47032901471939,4.079523993226785
7,0,eMBB,-116.58835037594892,71.34352508988252,409.03473963455446,410.7699366732817,59.96978768227191,3567.25,16.837821225077036,-69.52264444053294,5007.0,1609.3204287538622,-94.79283054546474,39.27229643888629
8,1,URLLC,-61.24014079256231,7.069284418624792,800.6702576944299,900.9023019807051,69.13752752193274,353.466,4.849132652722929,-6.7417305083010035,5001.0,652.4280273500169,-71.8198131934018,11.194744296413786
9,2,eMBB,-75.0470914788727,45.612082202955,2000.956106988539,2000.4219232844227,71.42295826698148,2280.61,38.31054455060749,-20.821723850178685,5003.0,1146.4191622145281,-62.758115282776586,27.23009820334128
10,6,URLLC,-79.37797848110738,28.3493681771996,10499.138576399117,12300.135351980336,69.62668119602068,1417.48,-23.57034628889498,-16.57843062060111,5004.0,418.76688341912507,-57.81205882591509,11.360172516566744
11,6,URLLC,-67.8437692453254,26.057948924355653,11200.573221609451,12499.047236421728,75.46084303414082,1302.9,14.476283347541582,-22.683005703059507,5002.0,555.1567667852297,-54.34769785602437,13.742591706718262
12,1,URLLC,-50.55315332630011,3.223385181740185,598.5825151411835,599.8938320771821,71.68737858891762,161.17,-1.068732400953607,-5.991461246546677,5001.0,744.5575994086513,-75.25717558736586,10.157171283210728
13,4,URLLC,-73.74293652706221,20.65154538017036,2901.135157931656,3198.1086450679086,81.6544919907633,1032.58,18.4339267771379,0.19494813527937538,5001.0,669.1948580076163,-65.8785358095823,14.91675032822922
14,5,eMBB,-78.12273992845662,33.92729249164288,4300.871928080923,4797.968554659986,85.61552107181512,1696.37,26.992040141529273,13.193474399008196,5001.0,1133.6368239290214,-70.35020064514623,25.076344284383545
15,6,URLLC,-44.90815036923793,44.905801824114754,13700.756515742078,14999.874663258774,74.54050424588462,2245.29,17.845674894096234,36.10047601925103,5001.0,1674.7597578820673,-41.61232555952023,36.04230118347374
16,10,mMTC,-104.23595564669388,14.250865926813198,301.01785082404416,298.97150919935484,68.57857557224978,712.577,-12.99593515988866,-7.975171829226298,5004.0,841.7056600000735,-108.84862534184353,16.146841774940373
17,7,eMBB,-87.88014889080262,30.83262383501112,3998.8440180939215,4300.942949203515,69.87058049180573,1541.64,8.335608175750323,-31.259605845930807,5002.0,122.73292414517233,-45.514009204557695,4.621086181023419
18,5,eMBB,-79.88450238257373,30.994527627505978,4398.410003658018,4898.622375982771,84.9513671035138,1549.73,25.345214332135427,-16.164081487385545,5002.0,1167.7485647194378,-74.21758058759958,25.06715221991422
19,2,eMBB,-76.38515278480347,43.97619347460996,1999.9726035784367,1998.5615031232312,69.2988531066069,2198.82,11.312475552806703,-43.619932076965654,5002.0,576.8587566014355,-53.94083965390359,16.12046232220073
20,2,eMBB,-75.71575101876594,45.38211872413939,1999.507244161516,2001.09262237977,70.08667957137695,2269.11,34.699782409079546,21.362295515388027,5003.0,1354.1097816921044,-66.20545872998689,30.812966502225628
21,1,URLLC,-57.25850660394375,6.288353887255708,697.5478955859337,899.4435044285622,71.20931368975258,314.419,-3.858499079978074,2.165949131403636,5001.0,614.1935799894552,-68.14705686037784,10.390449649685497
22,2,eMBB,-76.29825872169371,44.93944208566118,1998.3006571856824,2000.935299564382,71.05064154357288,2246.98,-41.299745617082856,-13.590093198037778,5004.0,703.0156546286685,-56.40397764096991,18.79974758471285
23,7,eMBB,-112.06433013826036,57.82806693908049,1000.0090914590804,1399.4719455666425,71.51433328794865,2891.46,9.034902500298358,-57.956294592713604,5002.0,1316.837136746349,-91.33879283537503,32.05898976602838
24,9,URLLC,-81.70643281237992,19.906744714847385,98.23983318158932,121.23269648335769,79.96804512533014,995.345,4.327365849224378,-21.473783756741,5002.0,653.433472501148,-73.23782904745259,14.518476667553957
25,3,mMTC,-103.07342344784423,99.51513934009418,0.6064290955900755,1.9877356891167155,75.50445104169931,4975.79,-85.75969533060206,-41.503419905154615,5004.0,3460.764704684758,-93.78800730390189,75.79170515253472
26,9,URLLC,-80.03071766264655,17.728371977548345,99.98598779029322,119.99342696321813,80.38585610727966,886.426,15.586211942605928,-6.425631903609286,5001.0,772.39978972093,-77.21623522173866,15.98890054864602
27,2,eMBB,-75.60758115276055,44.068260840267,2000.0985893373445,1999.1034918425487,70.89808092971607,2203.42,34.00459877528402,20.140394154099255,5003.0,1321.2567996525083,-66.19371120089832,30.029173040985437
28,3,mMTC,-102.11319217359257,103.91280494499958,4.375312907663033,5.09873339525508,73.8759451187563,5195.67,88.15737750046722,37.695907170636474,5003.0,2939.7947116559467,-88.05975415080312,67.79156372673357
29,5,eMBB,-107.38804417230747,55.846994555804784,1798.6387545773964,2298.640564940552,84.41002965359179,2792.39,25.273335430696335,43.996106059958635,5006.0,2018.9559942145202,-98.7040869102531,43.78878453532898
30,10,mMTC,-112.58190075386148,0.0194305962437212,100.50231907885929,101.33311084256748,70.16246365423557,1.03058,-0.6129628997890251,-2.888769839474307,5001.0,605.0916348184808,-590.6644470607617,2.3176118710354334
31,6,URLLC,-70.61229197570927,26.24617062698008,10200.124907432277,12600.61537124353,80.5287275694339,1312.31,21.30458732099092,8.448786301657137,5001.0,773.7591032227513,-61.550039356129,17.660091435438773
32,9,URLLC,-81.70251811405404,20.46557058164717,99.49524002240936,120.55116949906105,78.98200284556965,1023.29,18.277758919754106,-5.880830161713632,5001.0,844.8986503231615,-77.73291826071332,17.726715392820992
33,0,eMBB,-94.45476655945666,45.05260245242725,638.8469124272489,640.661994666969,58.52211768320453,2252.65,-13.007387376020333,38.74783812971546,5005.0,347.6929310262294,-58.10780036910703,11.094212729382742
34,2,eMBB,-74.94753037536292,45.805533443377165,2000.2509018185103,2000.0039748723727,69.93794746251112,2290.28,40.14990794989569,-16.328735065238064,5003.0,894.8468096116773,-58.7003858968808,22.63669557208821
35,7,eMBB,-81.19261143336517,29.593304828066785,4002.021866832802,4400.301616495873,69.84574355258765,1479.67,-0.7003041491930588,-31.539252399382917,5002.0,590.3024575809881,-63.9371152910799,14.855106154687576
36,5,eMBB,-103.43919350887832,54.31149227205701,1799.4041342835778,2299.6847537221206,86.4408014356987,2715.61,43.980712755564184,-27.934297603166456,5003.0,1408.3230897407466,-87.20516334452152,33.19081457178498
37,4,URLLC,-79.1010714932992,21.88608102048149,2301.333384595765,2601.629466585328,78.86256798310802,1094.31,-21.052185092688447,-2.4444197151292855,5004.0,572.1383690075072,-66.82764392627953,13.45669880431924
38,3,mMTC,-100.86167860820704,103.1475601719175,2.283626487573173,3.712508365337244,76.80137078837144,5157.41,85.204309160647,42.41038300284714,5003.0,3003.2235320488476,-87.63281281130725,68.75843131035923
39,4,URLLC,-54.01508433647536,33.805730054595486,5000.201359222934,5300.551017683487,78.81164281494235,1690.29,26.539917356084047,-19.585045390251878,5002.0,1097.0244695965557,-48.27267688607201,24.44452703470181
40,0,eMBB,-112.38885113959644,67.30813997138893,448.3582238044532,450.753741752266,60.12144089926532,3365.47,0.19845841676469433,62.20785488005282,5005.0,1750.7205603366535,-94.82606303658599,41.22834680445895
41,1,URLLC,-69.41407883204647,9.155387742216014,1099.7176953325277,1198.131157884351,68.98776256231729,457.773,4.670208893809388,4.052285782444045,5001.0,154.7018719349954,-52.35369846979522,4.057988277592837
42,9,URLLC,-79.73956884435268,18.87542215720876,100.9475175662811,119.83677900902693,80.05551111849401,943.778,-10.693814045123077,-17.892606556190387,5004.0,1032.8853716242206,-81.63215755860006,20.196837978618955
43,1,URLLC,-44.515469721816295,4.952133451519547,497.4091249001928,499.7150555680346,70.56442241674543,247.607,-3.334960280904127,0.9692401679183291,5001.0,609.3454313099421,-56.25966308240816,9.730111576210547
44,2,eMBB,-74.52918226292438,43.99628707950447,1998.5661449535908,2000.5272655187184,69.69484013750736,2199.82,-26.088924987597537,30.49214698510437,5005.0,555.6700849475835,-52.114445654829446,15.676114614002469
45,4,URLLC,-66.78054118090792,22.186812599138047,3799.4049865321954,4099.590929901885,80.37692584176392,1109.34,0.8131026120898781,18.506303774983607,5001.0,744.2616965657915,-60.19796263987633,16.44715032886724
