User_ID,Application_Type,Network_Slice,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,Distance_meters,x_coordinate,y_coordinate,Assigned_Edge_Node,New_Distance,Updated_Signal_Strength,Updated_Latency
1,2,eMBB,-75.15502604923918,46.49280850147592,1999.5852572796105,1998.5402600899463,69.73281096530062,2324.65,41.083448946077965,9.616921173788498,5003.0,1072.920328310924,-61.46849832697448,26.03413819702855
2,7,eMBB,-96.60250924071876,43.47699574033887,2598.095820080698,3000.74418653814,71.42733963162915,2173.87,39.802678224853764,-6.882912807525798,5002.0,1861.9090161484146,-92.78908189888638,38.7082191373067
3,1,URLLC,-60.643157087579446,5.4727681950410085,799.1222245478964,900.6905526576143,70.03736070331209,273.64,-5.58947658776863,-4.136797623154976,5001.0,618.4574555316358,-74.96450316162682,10.08799223333688
4,4,URLLC,-42.49879372810707,46.38837593330633,6300.504568061814,6600.096466476644,80.74391060987848,2319.42,-11.280345941736158,-46.40784241444564,5004.0,1649.2956634619939,-38.89336993106856,35.92100737358243
5,10,mMTC,-111.65484951104096,1.271437782217703,99.36838970286432,100.01516715048923,70.13457840537743,63.6274,-1.4851762201980279,-2.0660334666446687,5001.0,383.06886554819675,-178.06644443442332,4.886744374526149
6,1,URLLC,-68.99548560408581,8.986904584931374,1201.4203153306123,1301.6772779581363,80.95036451614179,449.349,5.039317524863861,3.514472548244825,5001.0,83.92196225612805,-44.60222834221621,2.553165801182354
7,0,eMBB,-116.58835037594892,71.34352508988252,409.03473963455446,410.7699366732817,59.96978768227191,3567.25,16.837821225077036,-69.52264444053294,5002.0,1706.3741158651455,-96.24711967737717,41.03553454345561
8,1,URLLC,-61.24014079256231,7.069284418624792,800.6702576944299,900.9023019807051,69.13752752193274,353.466,4.849132652722929,-6.7417305083010035,5001.0,521.9556892137958,-67.77203680114486,9.46978126781658
9,2,eMBB,-75.0470914788727,45.612082202955,2000.956106988539,2000.4219232844227,71.42295826698148,2280.61,38.31054455060749,-20.821723850178685,5002.0,1266.92515713277,-64.41037812041216,29.349779992004432
10,6,URLLC,-79.37797848110738,28.3493681771996,10499.138576399117,12300.135351980336,69.62668119602068,1417.48,-23.57034628889498,-16.57843062060111,5004.0,397.68596374285704,-57.04086443956591,10.928508048733692
11,6,URLLC,-67.8437692453254,26.057948924355653,11200.573221609451,12499.047236421728,75.46084303414082,1302.9,14.476283347541582,-22.683005703059507,5002.0,788.1202352410141,-59.53154185370632,17.873157159716047
