User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5007,69.73281096530062,71.11927364846547,1998.5402600899463,1919.6356132174058
2,5007,71.42733963162915,80.53554271268175,3000.74418653814,2725.998973840522
3,5006,70.03736070331209,69.99379489447402,900.6905526576143,672.8447433213971
4,5005,80.74391060987848,77.69052284773859,6600.096466476644,5312.192371142958
5,5006,70.13457840537743,70.00195189567144,100.01516715048923,90.16359681343364
6,5006,80.95036451614179,78.89893032487647,1301.6772779581363,1236.697060164309
7,5005,59.96978768227191,61.497536457057286,410.7699366732817,430.61008562620344
8,5006,69.13752752193274,82.67303753006036,900.9023019807051,650.0340128778124
9,5007,71.42295826698148,74.39017385156585,2000.4219232844227,2531.3631694555143
10,5006,69.62668119602068,74.59754002710022,12300.135351980336,12700.498643018764
11,5007,75.46084303414082,75.0786202465298,12499.047236421728,12735.273634521216
12,5006,71.68737858891762,70.09123928379074,599.8938320771821,510.6913284879578
13,5007,81.6544919907633,79.81578006949168,3198.1086450679086,2664.2889395196344
14,5009,85.61552107181512,81.62063848192828,4797.968554659986,3826.3252399420358
15,5009,74.54050424588462,75.23998455568592,14999.874663258774,10914.936509611069
16,5006,68.57857557224978,72.06835604972402,298.97150919935484,280.7005245543531
17,5005,69.87058049180573,79.96426939056971,4300.942949203515,3506.2398300992777
18,5007,84.9513671035138,79.84146846227807,4898.622375982771,3919.930740952854
19,5005,69.2988531066069,74.33830139546018,1998.5615031232312,2532.184211614379
20,5009,70.08667957137695,74.2120437957796,2001.09262237977,2526.088760021047
21,5006,71.20931368975258,77.21850188159577,899.4435044285622,556.9581040927221
22,5008,71.05064154357288,74.2041566671825,2000.935299564382,2343.086234347474
23,5005,71.51433328794865,73.1065126408379,1399.4719455666425,945.6756590824418
24,5006,79.96804512533014,80.16696223792198,121.23269648335769,104.16560250168897
25,5008,75.50445104169931,89.92676209170757,1.9877356891167155,12.238723847427721
26,5007,80.38585610727966,82.59174534425487,119.99342696321813,105.0890941485285
27,5009,70.89808092971607,74.65356994466018,1999.1034918425487,2526.088760021047
28,5003,73.8759451187563,89.9908570753397,5.09873339525508,39.127300972023285
29,5009,84.41002965359179,67.87752418669305,2298.640564940552,1938.4515241633567
30,5006,70.16246365423557,69.96721401913378,101.33311084256748,90.16359681343364
31,5009,80.5287275694339,78.72520796922646,12600.61537124353,12189.415583022117
32,5007,78.98200284556965,83.4105515680169,120.55116949906105,104.7913048461394
33,5004,58.52211768320453,65.43396142235306,640.661994666969,667.5176416881925
34,5007,69.93794746251112,74.46555872282971,2000.0039748723727,2531.3631694555143
35,5005,69.84574355258765,82.5893820683005,4400.301616495873,3735.862549619025
36,5007,86.4408014356987,69.78819006345871,2299.6847537221206,1905.5100568068801
37,5001,78.86256798310802,79.994856169782,2601.629466585328,2646.5959976127047
38,5003,76.80137078837144,89.31234219936562,3.712508365337244,37.32504665473884
