User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5002,69.73281096530062,74.2120437957796,1998.5402600899463,2526.088760021047
2,5002,71.42733963162915,83.01170872821379,3000.74418653814,2897.5890736475276
3,5001,70.03736070331209,70.3888725648159,900.6905526576143,641.4711167568305
4,5003,80.74391060987848,77.67122223494945,6600.096466476644,5527.925488921979
5,5001,70.13457840537743,70.02123032558751,100.01516715048923,91.78789818269493
6,5001,80.95036451614179,71.25935297700723,1301.6772779581363,1111.2103793352887
7,5003,59.96978768227191,60.352414639542204,410.7699366732817,418.8689954091298
8,5002,69.13752752193274,70.10503063799786,900.9023019807051,646.6339236618425
9,5002,71.42295826698148,74.39017385156585,2000.4219232844227,2531.3631694555143
10,5003,69.62668119602068,78.09064591482743,12300.135351980336,12088.123454693263
11,5002,75.46084303414082,74.92160667584746,12499.047236421728,13254.3879085279
12,5001,71.68737858891762,71.15280529472105,599.8938320771821,476.80502842459487
13,5002,81.6544919907633,79.96967658772921,3198.1086450679086,2666.9751531765287
14,5002,85.61552107181512,81.95853618674133,4797.968554659986,3781.6133135318833
15,5001,74.54050424588462,74.99680554363209,14999.874663258774,10219.174644243853
16,5003,68.57857557224978,70.07292841475467,298.97150919935484,282.8532154674851
17,5003,69.87058049180573,69.7325455714314,4300.942949203515,3525.118163632868
18,5002,84.9513671035138,82.7287943683681,4898.622375982771,3977.478278737575
19,5003,69.2988531066069,71.36815645046198,1998.5615031232312,1906.3655543070954
20,5002,70.08667957137695,71.53468182576208,2001.09262237977,1911.8482339969676
21,5001,71.20931368975258,87.56117899728373,899.4435044285622,562.9585124360312
22,5003,71.05064154357288,71.19627790822267,2000.935299564382,1893.1893747229494
23,5003,71.51433328794865,68.1458521119613,1399.4719455666425,949.0948921477109
24,5003,79.96804512533014,89.79191526797605,121.23269648335769,108.29907499786347
25,5003,75.50445104169931,70.1104417207368,1.9877356891167155,2.772841833468851
26,5002,80.38585610727966,79.94525044658795,119.99342696321813,104.23875445503369
27,5002,70.89808092971607,71.13637740356083,1999.1034918425487,1896.311979630738
28,5002,73.8759451187563,62.610895486141835,5.09873339525508,3.9203052148431436
29,5001,84.41002965359179,69.86760540875856,2298.640564940552,1887.0461450646144
30,5001,70.16246365423557,69.98562511866895,101.33311084256748,90.16359681343364
31,5002,80.5287275694339,79.00302966555702,12600.61537124353,13005.694999470636
32,5002,78.98200284556965,80.86554471595423,120.55116949906105,104.16560250168897
33,5001,58.52211768320453,82.24010753317302,640.661994666969,641.2851739433936
34,5002,69.93794746251112,74.33381597208576,2000.0039748723727,2532.184211614379
35,5003,69.84574355258765,79.48406325082185,4400.301616495873,3633.4398685180413
36,5002,86.4408014356987,69.69907278655383,2299.6847537221206,1906.4652516821036
37,5001,78.86256798310802,74.00343814993703,2601.629466585328,2762.016631206985
38,5002,76.80137078837144,69.71342447902826,3.712508365337244,2.7525118105395667
39,5002,78.81164281494235,83.1269059700022,5300.551017683487,4426.199665308378
40,5001,60.12144089926532,60.47825511966638,450.753741752266,419.20746544291643
41,5001,68.98776256231729,72.11724270274074,1198.131157884351,918.4260445987452
42,5003,80.05551111849401,80.3259447067391,119.83677900902693,104.23875445503369
43,5001,70.56442241674543,74.39192899858077,499.7150555680346,407.596469621875
44,5001,69.69484013750736,74.27194430044145,2000.5272655187184,2526.088760021047
