User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,Distance_meters,x_coordinate,y_coordinate,Cluster,Assigned_Edge_Node,New_Distance,Updated_Signal_Strength,Updated_Latency,Network_Slice
1,6,-58.890390158421816,30.66912984810591,12302.430771187008,13600.441227486885,74.74790787039693,581.3908880241864,-7.350987135950774,12.68999229561257,2,5002.0,314.3954867478883,-50.19107908762638,19.340046582587433,URLLC
2,6,-68.32986995777937,24.09076759514376,10999.40836334207,12501.582481117062,75.18760322583704,504.73100041689855,12.387670747581367,0.21236309244754636,18,5018.0,244.22268937199004,-56.57692791402361,13.976394807570571,URLLC
3,6,-48.66478852947169,42.79512348941241,13499.641171053,14798.807235387578,75.60347160260949,771.7161896394208,-0.19711969966358822,-13.298159752458886,1,5001.0,119.65459846217809,-29.973503143102665,10.574214617031584,URLLC
4,6,-55.35515248910722,35.15139100948717,12601.857331007232,13899.29982096231,73.48882044231163,650.5586326338912,-10.001640665973241,-4.727598156780616,5,5005.0,183.23641263599745,-39.81865983072643,13.590533892914328,URLLC
5,6,-41.00356017308664,49.14314684528391,14199.128120816744,15499.019392114782,74.57749207083761,873.779439125385,12.51573761635106,19.60039942312376,10,5010.0,181.900474745028,-27.265526561666807,15.145617037150956,URLLC
6,6,-67.10593044205743,24.05914424321904,11199.636689121518,12800.712421270877,75.00328884293411,497.7453330978379,7.8770446782657615,12.71476810464523,10,5010.0,223.70543177727762,-54.507332491784524,13.206330915409062,URLLC
7,6,-80.05230815085186,29.368428370207784,10999.993805091512,12500.79305331946,79.89893238819076,693.7311646566679,16.095882470893883,9.059878676303597,18,5018.0,348.5874280755186,-66.93683790156402,17.527545073624694,URLLC
8,6,-69.43846770655111,26.197660091042497,10201.33484857424,12600.249217658566,79.91312439372237,547.8920214939552,9.83083904572338,-5.396594292573624,14,5014.0,266.77783773920737,-57.58884513741264,15.270511415117417,URLLC
9,6,-57.730387593553296,31.522268582721782,12400.100738188752,13699.694146978833,75.35543847234935,593.0378639840966,-8.844908658217747,-4.154365529122359,5,5005.0,229.4457039120673,-45.10034097123732,15.463777626675935,URLLC
10,6,-55.10061434630711,36.13934297882528,12700.49444039812,14001.291963383388,74.66366374086344,667.2597796103975,-2.117111447497564,-10.5971716354547,1,5001.0,136.61381646223217,-36.48113628368995,10.999678962042482,URLLC
