User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5002,74.74790787039693,75.12789025655168,13600.441227486885,13004.4346091841
2,5003,75.18760322583704,74.80592231216376,12501.582481117062,14933.181520536049
3,5001,75.60347160260949,72.77381991376825,14798.807235387578,11373.155245804212
4,5001,73.48882044231163,75.4492906065825,13899.29982096231,12853.31490486058
5,5003,74.57749207083761,74.97725052039863,15499.019392114782,12514.533639648893
6,5003,75.00328884293411,76.80130955427785,12800.712421270877,10730.783144515979
7,5003,79.89893238819076,72.02787992566651,12500.79305331946,11895.981171284857
8,5001,79.91312439372237,76.96691896345993,12600.249217658566,12635.387619043533
9,5001,75.35543847234935,75.2390821316383,13699.694146978833,13276.545225940326
10,5001,74.66366374086344,80.00483997047269,14001.291963383388,10631.804267094602
11,5003,74.31043476795182,67.39714481137041,12801.41339801792,12016.86179718987
12,5003,75.65661947026042,74.76882788005406,14901.152204770377,10599.759618816042
13,5001,74.17587654658288,75.27924220060522,13099.564296080973,11662.17835613525
14,5003,72.14031203337744,66.96505405984051,12800.012758316709,12043.654593455249
15,5003,69.57296861409519,72.08237017534638,12298.122259116051,12828.07608403309
16,5003,74.40164006657787,76.5661281264055,12398.602925975332,11619.878057442578
17,5003,70.776907591123,72.90687117047543,12002.088514687595,15124.720443006328
18,5002,74.23923969140431,75.52163760013427,15001.061351438688,12569.036749952476
19,5002,74.30717365799418,78.76072000215744,15401.141507737437,10704.020042049626
20,5003,75.49355766095142,73.96070885865892,14000.78823794354,11306.088984300637
21,5001,75.6302964765895,75.02161424792821,12800.792422617307,13555.13866384015
22,5003,73.76761388519672,76.50080068787298,12801.018137609564,10599.915436717834
23,5003,74.71856987878833,74.76657810909929,14500.045955224105,11164.189555944493
24,5002,68.518740798524,70.92011794301185,12198.83272155029,14401.427891782248
25,5002,68.57807545090155,71.45460853168088,12101.45073354352,11911.065136009112
26,5001,68.3063249591578,71.73293157112553,13999.252094212688,11321.549842755632
27,5003,74.1873752388937,73.33197308677859,14799.591007661962,12084.510345281895
28,5002,75.7471525922097,74.97292387697297,13101.63995406622,13355.133224465982
29,5001,69.3653475003834,71.68129548969726,12001.738448814238,14868.21984732064
30,5003,74.11057926588836,77.11025050908803,12500.877152812189,11567.636049269977
31,5001,75.39042060804489,74.95841832179799,12701.402166620375,13571.469771309863
32,5003,73.72037681773541,74.83623852339147,15800.521849490317,13505.028363368589
33,5003,80.34650175047598,71.52768110173743,12499.353643414475,11894.332081928107
34,5003,74.69899487161585,73.88834612096862,14300.413678808343,11753.254439226761
35,5003,75.44295626086394,73.98323866411887,14200.49852362362,11702.078137910921
36,5001,76.22217055687808,72.4864311889927,14200.101344790142,11169.945476062434
37,5003,69.77581016742748,70.94996098912364,14000.95626185738,16513.181246086297
38,5003,73.7359166568565,70.85729428940148,12699.82829095156,10599.915436717834
39,5001,75.28740364503842,72.51151201142946,14000.249817315922,11042.878331387303
